;function;xstart;dim;sigma;estart;eps;val
1669;sphere;exp;10;0.1;uniform;0.25;34.4
1670;sphere;exp;10;0.1;uniform;0.1;41.1
1671;sphere;exp;10;0.1;uniform;0.01;58.0
1672;sphere;exp;10;0.1;uniform;0.001;72.2
1673;sphere;exp;10;0.1;uniform;0.0001;90.55
1674;sphere;exp;10;0.1;exp;0.5;29.0
1675;sphere;exp;10;0.1;exp;0.25;34.4
1676;sphere;exp;10;0.1;exp;0.1;41.1
1677;sphere;exp;10;0.1;exp;0.01;58.0
1678;sphere;exp;10;0.1;exp;0.001;72.2
1679;sphere;exp;10;0.1;exp;0.0001;90.55
1680;sphere;exp;10;0.3;dull;0.5;25.9
1681;sphere;exp;10;0.3;dull;0.25;27.3
1682;sphere;exp;10;0.3;dull;0.1;35.55
1683;sphere;exp;10;0.3;dull;0.01;48.0
1684;sphere;exp;10;0.3;dull;0.001;67.5
1685;sphere;exp;10;0.3;dull;0.0001;81.45
1686;sphere;exp;10;0.3;gauss;0.5;25.9
1687;sphere;exp;10;0.3;gauss;0.25;27.3
1688;sphere;exp;10;0.3;gauss;0.1;35.55
1689;sphere;exp;10;0.3;gauss;0.01;48.0
1690;sphere;exp;10;0.3;gauss;0.001;67.5
1691;sphere;exp;10;0.3;gauss;0.0001;81.45
1692;sphere;exp;10;0.3;uniform;0.5;25.9
1693;sphere;exp;10;0.3;uniform;0.25;27.3
1694;sphere;exp;10;0.3;uniform;0.1;35.55
1695;sphere;exp;10;0.3;uniform;0.01;48.0
1696;sphere;exp;10;0.3;uniform;0.001;67.5
1697;sphere;exp;10;0.3;uniform;0.0001;81.45
1698;sphere;exp;10;0.3;exp;0.5;25.9
1699;sphere;exp;10;0.3;exp;0.25;27.3
1700;sphere;exp;10;0.3;exp;0.1;35.55
1701;sphere;exp;10;0.3;exp;0.01;48.0
1702;sphere;exp;10;0.3;exp;0.001;67.5
1703;sphere;exp;10;0.3;exp;0.0001;81.45
1704;sphere;exp;10;0.9;dull;0.5;22.0
1705;sphere;exp;10;0.9;dull;0.25;27.5
1706;sphere;exp;10;0.9;dull;0.1;31.05
1707;sphere;exp;10;0.9;dull;0.01;49.1
1708;sphere;exp;10;0.9;dull;0.001;65.05
1709;sphere;exp;10;0.9;dull;0.0001;81.95
1710;sphere;exp;10;0.9;gauss;0.5;22.0
1711;sphere;exp;10;0.9;gauss;0.25;27.5
1712;sphere;exp;10;0.9;gauss;0.1;31.05
1713;sphere;exp;10;0.9;gauss;0.01;49.1
1714;sphere;exp;10;0.9;gauss;0.001;65.05
1715;sphere;exp;10;0.9;gauss;0.0001;81.95
1716;sphere;exp;10;0.9;uniform;0.5;22.0
1717;sphere;exp;10;0.9;uniform;0.25;27.5
1718;sphere;exp;10;0.9;uniform;0.1;31.05
1719;sphere;exp;10;0.9;uniform;0.01;49.1
1720;sphere;exp;10;0.9;uniform;0.001;65.05
1721;sphere;exp;10;0.9;uniform;0.0001;81.95
1722;sphere;exp;10;0.9;exp;0.5;22.0
1723;sphere;exp;10;0.9;exp;0.25;27.5
1724;sphere;exp;10;0.9;exp;0.1;31.05
1725;sphere;exp;10;0.9;exp;0.01;49.1
1726;sphere;exp;10;0.9;exp;0.001;65.05
1727;sphere;exp;10;0.9;exp;0.0001;81.95
1728;hyperelli;gauss;5;0.05;dull;0.5;25.25
1729;hyperelli;gauss;5;0.05;dull;0.25;31.95
1730;hyperelli;gauss;5;0.05;dull;0.1;38.2
1731;hyperelli;gauss;5;0.05;dull;0.01;47.3
1732;hyperelli;gauss;5;0.05;dull;0.001;63.2
1733;hyperelli;gauss;5;0.05;dull;0.0001;72.75
1734;hyperelli;gauss;5;0.05;gauss;0.5;25.25
1735;hyperelli;gauss;5;0.05;gauss;0.25;31.95
1736;hyperelli;gauss;5;0.05;gauss;0.1;38.2
1737;hyperelli;gauss;5;0.05;gauss;0.01;47.3
1738;hyperelli;gauss;5;0.05;gauss;0.001;63.2
1739;hyperelli;gauss;5;0.05;gauss;0.0001;72.75
1740;hyperelli;gauss;5;0.05;uniform;0.5;25.25
1741;hyperelli;gauss;5;0.05;uniform;0.25;31.95
1742;hyperelli;gauss;5;0.05;uniform;0.1;38.2
1743;hyperelli;gauss;5;0.05;uniform;0.01;47.3
1744;hyperelli;gauss;5;0.05;uniform;0.001;63.2
1745;hyperelli;gauss;5;0.05;uniform;0.0001;72.75
1746;hyperelli;gauss;5;0.05;exp;0.5;25.25
1747;hyperelli;gauss;5;0.05;exp;0.25;31.95
1748;hyperelli;gauss;5;0.05;exp;0.1;38.2
1749;hyperelli;gauss;5;0.05;exp;0.01;47.3
1750;hyperelli;gauss;5;0.05;exp;0.001;63.2
1751;hyperelli;gauss;5;0.05;exp;0.0001;72.75
1752;hyperelli;gauss;5;0.1;dull;0.5;23.6
1753;hyperelli;gauss;5;0.1;dull;0.25;29.6
1754;hyperelli;gauss;5;0.1;dull;0.1;33.25
1755;hyperelli;gauss;5;0.1;dull;0.01;47.15
1756;hyperelli;gauss;5;0.1;dull;0.001;53.85
1757;hyperelli;gauss;5;0.1;dull;0.0001;72.3
1758;hyperelli;gauss;5;0.1;gauss;0.5;23.6
1759;hyperelli;gauss;5;0.1;gauss;0.25;29.6
1760;hyperelli;gauss;5;0.1;gauss;0.1;33.25
1761;hyperelli;gauss;5;0.1;gauss;0.01;47.15
1762;hyperelli;gauss;5;0.1;gauss;0.001;53.85
1763;hyperelli;gauss;5;0.1;gauss;0.0001;72.3
1764;hyperelli;gauss;5;0.1;uniform;0.5;23.6
1765;hyperelli;gauss;5;0.1;uniform;0.25;29.6
1766;hyperelli;gauss;5;0.1;uniform;0.1;33.25
1767;hyperelli;gauss;5;0.1;uniform;0.01;47.15
1768;hyperelli;gauss;5;0.1;uniform;0.001;53.85
1769;hyperelli;gauss;5;0.1;uniform;0.0001;72.3
1770;hyperelli;gauss;5;0.1;exp;0.5;23.6
1771;hyperelli;gauss;5;0.1;exp;0.25;29.6
1772;hyperelli;gauss;5;0.1;exp;0.1;33.25
1773;hyperelli;gauss;5;0.1;exp;0.01;47.15
1774;hyperelli;gauss;5;0.1;exp;0.001;53.85
1775;hyperelli;gauss;5;0.1;exp;0.0001;72.3
1776;hyperelli;gauss;5;0.3;dull;0.5;18.0
1777;hyperelli;gauss;5;0.3;dull;0.25;24.6
1778;hyperelli;gauss;5;0.3;dull;0.1;29.9
1779;hyperelli;gauss;5;0.3;dull;0.01;39.0
1780;hyperelli;gauss;5;0.3;dull;0.001;51.15
1781;hyperelli;gauss;5;0.3;dull;0.0001;68.2
1782;hyperelli;gauss;5;0.3;gauss;0.5;18.0
1783;hyperelli;gauss;5;0.3;gauss;0.25;24.6
1784;hyperelli;gauss;5;0.3;gauss;0.1;29.9
1785;hyperelli;gauss;5;0.3;gauss;0.01;39.0
1786;hyperelli;gauss;5;0.3;gauss;0.001;51.15
1787;hyperelli;gauss;5;0.3;gauss;0.0001;68.2
1788;hyperelli;gauss;5;0.3;uniform;0.5;18.0
1789;hyperelli;gauss;5;0.3;uniform;0.25;24.6
1790;hyperelli;gauss;5;0.3;uniform;0.1;29.9
1791;hyperelli;gauss;5;0.3;uniform;0.01;39.0
1792;hyperelli;gauss;5;0.3;uniform;0.001;51.15
1793;hyperelli;gauss;5;0.3;uniform;0.0001;68.2
1794;hyperelli;gauss;5;0.3;exp;0.5;18.0
1795;hyperelli;gauss;5;0.3;exp;0.25;24.6
1796;hyperelli;gauss;5;0.3;exp;0.1;29.9
1797;hyperelli;gauss;5;0.3;exp;0.01;39.0
1798;hyperelli;gauss;5;0.3;exp;0.001;51.15
1799;hyperelli;gauss;5;0.3;exp;0.0001;68.2
1800;hyperelli;gauss;5;0.9;dull;0.5;21.65
1801;hyperelli;gauss;5;0.9;dull;0.25;24.3
1802;hyperelli;gauss;5;0.9;dull;0.1;30.25
1803;hyperelli;gauss;5;0.9;dull;0.01;39.8
1804;hyperelli;gauss;5;0.9;dull;0.001;51.5
1805;hyperelli;gauss;5;0.9;dull;0.0001;64.9
1806;hyperelli;gauss;5;0.9;gauss;0.5;21.65
1807;hyperelli;gauss;5;0.9;gauss;0.25;24.3
1808;hyperelli;gauss;5;0.9;gauss;0.1;30.25
1809;hyperelli;gauss;5;0.9;gauss;0.01;39.8
1810;hyperelli;gauss;5;0.9;gauss;0.001;51.5
1811;hyperelli;gauss;5;0.9;gauss;0.0001;64.9
1812;hyperelli;gauss;5;0.9;uniform;0.5;21.65
1813;hyperelli;gauss;5;0.9;uniform;0.25;24.3
1814;hyperelli;gauss;5;0.9;uniform;0.1;30.25
1815;hyperelli;gauss;5;0.9;uniform;0.01;39.8
1816;hyperelli;gauss;5;0.9;uniform;0.001;51.5
1817;hyperelli;gauss;5;0.9;uniform;0.0001;64.9
1818;hyperelli;gauss;5;0.9;exp;0.5;21.65
1819;hyperelli;gauss;5;0.9;exp;0.25;24.3
1820;hyperelli;gauss;5;0.9;exp;0.1;30.25
1821;hyperelli;gauss;5;0.9;exp;0.01;39.8
1822;hyperelli;gauss;5;0.9;exp;0.001;51.5
1823;hyperelli;gauss;5;0.9;exp;0.0001;64.9
1824;hyperelli;gauss;10;0.05;dull;0.5;71.3
1825;hyperelli;gauss;10;0.05;dull;0.25;78.5
1826;hyperelli;gauss;10;0.05;dull;0.1;87.5
1827;hyperelli;gauss;10;0.05;dull;0.01;119.1
1828;hyperelli;gauss;10;0.05;dull;0.001;137.9
1829;hyperelli;gauss;10;0.05;dull;0.0001;156.65
1830;hyperelli;gauss;10;0.05;gauss;0.5;71.3
1831;hyperelli;gauss;10;0.05;gauss;0.25;78.5
1832;hyperelli;gauss;10;0.05;gauss;0.1;87.5
1833;hyperelli;gauss;10;0.05;gauss;0.01;119.1
1834;hyperelli;gauss;10;0.05;gauss;0.001;137.9
1835;hyperelli;gauss;10;0.05;gauss;0.0001;156.65
1836;hyperelli;gauss;10;0.05;uniform;0.5;71.3
1837;hyperelli;gauss;10;0.05;uniform;0.25;78.5
1838;hyperelli;gauss;10;0.05;uniform;0.1;87.5
1839;hyperelli;gauss;10;0.05;uniform;0.01;119.1
1840;hyperelli;gauss;10;0.05;uniform;0.001;137.9
1841;hyperelli;gauss;10;0.05;uniform;0.0001;156.65
1842;hyperelli;gauss;10;0.05;exp;0.5;71.3
1843;hyperelli;gauss;10;0.05;exp;0.25;78.5
1844;hyperelli;gauss;10;0.05;exp;0.1;87.5
1845;hyperelli;gauss;10;0.05;exp;0.01;119.1
1846;hyperelli;gauss;10;0.05;exp;0.001;137.9
1847;hyperelli;gauss;10;0.05;exp;0.0001;156.65
1848;hyperelli;gauss;10;0.1;dull;0.5;65.95
1849;hyperelli;gauss;10;0.1;dull;0.25;80.9
1850;hyperelli;gauss;10;0.1;dull;0.1;89.15
1851;hyperelli;gauss;10;0.1;dull;0.01;123.05
1852;hyperelli;gauss;10;0.1;dull;0.001;137.3
1853;hyperelli;gauss;10;0.1;dull;0.0001;154.65
1854;hyperelli;gauss;10;0.1;gauss;0.5;65.95
1855;hyperelli;gauss;10;0.1;gauss;0.25;80.9
1856;hyperelli;gauss;10;0.1;gauss;0.1;89.15
1857;hyperelli;gauss;10;0.1;gauss;0.01;123.05
1858;hyperelli;gauss;10;0.1;gauss;0.001;137.3
1859;hyperelli;gauss;10;0.1;gauss;0.0001;154.65
1860;hyperelli;gauss;10;0.1;uniform;0.5;65.95
1861;hyperelli;gauss;10;0.1;uniform;0.25;80.9
1862;hyperelli;gauss;10;0.1;uniform;0.1;89.15
1863;hyperelli;gauss;10;0.1;uniform;0.01;123.05
1864;hyperelli;gauss;10;0.1;uniform;0.001;137.3
1865;hyperelli;gauss;10;0.1;uniform;0.0001;154.65
1866;hyperelli;gauss;10;0.1;exp;0.5;65.95
1867;hyperelli;gauss;10;0.1;exp;0.25;80.9
1868;hyperelli;gauss;10;0.1;exp;0.1;89.15
1869;hyperelli;gauss;10;0.1;exp;0.01;123.05
1870;hyperelli;gauss;10;0.1;exp;0.001;137.3
1871;hyperelli;gauss;10;0.1;exp;0.0001;154.65
1872;hyperelli;gauss;10;0.3;dull;0.5;61.5
1873;hyperelli;gauss;10;0.3;dull;0.25;71.05
1874;hyperelli;gauss;10;0.3;dull;0.1;83.8
1875;hyperelli;gauss;10;0.3;dull;0.01;112.3
1876;hyperelli;gauss;10;0.3;dull;0.001;129.05
1877;hyperelli;gauss;10;0.3;dull;0.0001;146.05
1878;hyperelli;gauss;10;0.3;gauss;0.5;61.5
1879;hyperelli;gauss;10;0.3;gauss;0.25;71.05
1880;hyperelli;gauss;10;0.3;gauss;0.1;83.8
1881;hyperelli;gauss;10;0.3;gauss;0.01;112.3
1882;hyperelli;gauss;10;0.3;gauss;0.001;129.05
1883;hyperelli;gauss;10;0.3;gauss;0.0001;146.05
1884;hyperelli;gauss;10;0.3;uniform;0.5;61.5
1885;hyperelli;gauss;10;0.3;uniform;0.25;71.05
1886;hyperelli;gauss;10;0.3;uniform;0.1;83.8
1887;hyperelli;gauss;10;0.3;uniform;0.01;112.3
1888;hyperelli;gauss;10;0.3;uniform;0.001;129.05
1889;hyperelli;gauss;10;0.3;uniform;0.0001;146.05
1890;hyperelli;gauss;10;0.3;exp;0.5;61.5
1891;hyperelli;gauss;10;0.3;exp;0.25;71.05
1892;hyperelli;gauss;10;0.3;exp;0.1;83.8
1893;hyperelli;gauss;10;0.3;exp;0.01;112.3
1894;hyperelli;gauss;10;0.3;exp;0.001;129.05
1895;hyperelli;gauss;10;0.3;exp;0.0001;146.05
1896;hyperelli;gauss;10;0.9;dull;0.5;66.4
1897;hyperelli;gauss;10;0.9;dull;0.25;75.0
1898;hyperelli;gauss;10;0.9;dull;0.1;82.25
1899;hyperelli;gauss;10;0.9;dull;0.01;115.7
1900;hyperelli;gauss;10;0.9;dull;0.001;128.3
1901;hyperelli;gauss;10;0.9;dull;0.0001;144.8
1902;hyperelli;gauss;10;0.9;gauss;0.5;66.4
1903;hyperelli;gauss;10;0.9;gauss;0.25;75.0
1904;hyperelli;gauss;10;0.9;gauss;0.1;82.25
1905;hyperelli;gauss;10;0.9;gauss;0.01;115.7
1906;hyperelli;gauss;10;0.9;gauss;0.001;128.3
1907;hyperelli;gauss;10;0.9;gauss;0.0001;144.8
1908;hyperelli;gauss;10;0.9;uniform;0.5;66.4
1909;hyperelli;gauss;10;0.9;uniform;0.25;75.0
1910;hyperelli;gauss;10;0.9;uniform;0.1;82.25
1911;hyperelli;gauss;10;0.9;uniform;0.01;115.7
1912;hyperelli;gauss;10;0.9;uniform;0.001;128.3
1913;hyperelli;gauss;10;0.9;uniform;0.0001;144.8
1914;hyperelli;gauss;10;0.9;exp;0.5;66.4
1915;hyperelli;gauss;10;0.9;exp;0.25;75.0
1916;hyperelli;gauss;10;0.9;exp;0.1;82.25
1917;hyperelli;gauss;10;0.9;exp;0.01;115.7
1918;hyperelli;gauss;10;0.9;exp;0.001;128.3
1919;hyperelli;gauss;10;0.9;exp;0.0001;144.8
1920;hyperelli;uniform;5;0.05;dull;0.5;17.85
1921;hyperelli;uniform;5;0.05;dull;0.25;21.7
1922;hyperelli;uniform;5;0.05;dull;0.1;29.9
1923;hyperelli;uniform;5;0.05;dull;0.01;41.5
1924;hyperelli;uniform;5;0.05;dull;0.001;54.15
1925;hyperelli;uniform;5;0.05;dull;0.0001;64.3
1926;hyperelli;uniform;5;0.05;gauss;0.5;17.85
1927;hyperelli;uniform;5;0.05;gauss;0.25;21.7
1928;hyperelli;uniform;5;0.05;gauss;0.1;29.9
1929;hyperelli;uniform;5;0.05;gauss;0.01;41.5
1930;hyperelli;uniform;5;0.05;gauss;0.001;54.15
1931;hyperelli;uniform;5;0.05;gauss;0.0001;64.3
1932;hyperelli;uniform;5;0.05;uniform;0.5;17.85
1933;hyperelli;uniform;5;0.05;uniform;0.25;21.7
1934;hyperelli;uniform;5;0.05;uniform;0.1;29.9
1935;hyperelli;uniform;5;0.05;uniform;0.01;41.5
1936;hyperelli;uniform;5;0.05;uniform;0.001;54.15
1937;hyperelli;uniform;5;0.05;uniform;0.0001;64.3
1938;hyperelli;uniform;5;0.05;exp;0.5;17.85
1939;hyperelli;uniform;5;0.05;exp;0.25;21.7
1940;hyperelli;uniform;5;0.05;exp;0.1;29.9
1941;hyperelli;uniform;5;0.05;exp;0.01;41.5
1942;hyperelli;uniform;5;0.05;exp;0.001;54.15
1943;hyperelli;uniform;5;0.05;exp;0.0001;64.3
1944;hyperelli;uniform;5;0.1;dull;0.5;13.75
1945;hyperelli;uniform;5;0.1;dull;0.25;19.9
1946;hyperelli;uniform;5;0.1;dull;0.1;24.35
1947;hyperelli;uniform;5;0.1;dull;0.01;39.65
1948;hyperelli;uniform;5;0.1;dull;0.001;50.9
1949;hyperelli;uniform;5;0.1;dull;0.0001;61.7
1950;hyperelli;uniform;5;0.1;gauss;0.5;13.75
1951;hyperelli;uniform;5;0.1;gauss;0.25;19.9
1952;hyperelli;uniform;5;0.1;gauss;0.1;24.35
1953;hyperelli;uniform;5;0.1;gauss;0.01;39.65
1954;hyperelli;uniform;5;0.1;gauss;0.001;50.9
1955;hyperelli;uniform;5;0.1;gauss;0.0001;61.7
1956;hyperelli;uniform;5;0.1;uniform;0.5;13.75
1957;hyperelli;uniform;5;0.1;uniform;0.25;19.9
1958;hyperelli;uniform;5;0.1;uniform;0.1;24.35
1959;hyperelli;uniform;5;0.1;uniform;0.01;39.65
1960;hyperelli;uniform;5;0.1;uniform;0.001;50.9
1961;hyperelli;uniform;5;0.1;uniform;0.0001;61.7
1962;hyperelli;uniform;5;0.1;exp;0.5;13.75
1963;hyperelli;uniform;5;0.1;exp;0.25;19.9
1964;hyperelli;uniform;5;0.1;exp;0.1;24.35
1965;hyperelli;uniform;5;0.1;exp;0.01;39.65
1966;hyperelli;uniform;5;0.1;exp;0.001;50.9
1967;hyperelli;uniform;5;0.1;exp;0.0001;61.7
1968;hyperelli;uniform;5;0.3;dull;0.5;11.05
1969;hyperelli;uniform;5;0.3;dull;0.25;17.85
1970;hyperelli;uniform;5;0.3;dull;0.1;23.65
1971;hyperelli;uniform;5;0.3;dull;0.01;35.5
1972;hyperelli;uniform;5;0.3;dull;0.001;46.65
1973;hyperelli;uniform;5;0.3;dull;0.0001;59.25
1974;hyperelli;uniform;5;0.3;gauss;0.5;11.05
1975;hyperelli;uniform;5;0.3;gauss;0.25;17.85
1976;hyperelli;uniform;5;0.3;gauss;0.1;23.65
1977;hyperelli;uniform;5;0.3;gauss;0.01;35.5
1978;hyperelli;uniform;5;0.3;gauss;0.001;46.65
1979;hyperelli;uniform;5;0.3;gauss;0.0001;59.25
1980;hyperelli;uniform;5;0.3;uniform;0.5;11.05
1981;hyperelli;uniform;5;0.3;uniform;0.25;17.85
1982;hyperelli;uniform;5;0.3;uniform;0.1;23.65
1983;hyperelli;uniform;5;0.3;uniform;0.01;35.5
1984;hyperelli;uniform;5;0.3;uniform;0.001;46.65
1985;hyperelli;uniform;5;0.3;uniform;0.0001;59.25
1986;hyperelli;uniform;5;0.3;exp;0.5;11.05
1987;hyperelli;uniform;5;0.3;exp;0.25;17.85
1988;hyperelli;uniform;5;0.3;exp;0.1;23.65
1989;hyperelli;uniform;5;0.3;exp;0.01;35.5
1990;hyperelli;uniform;5;0.3;exp;0.001;46.65
1991;hyperelli;uniform;5;0.3;exp;0.0001;59.25
1992;hyperelli;uniform;5;0.9;dull;0.5;18.5
1993;hyperelli;uniform;5;0.9;dull;0.25;20.5
1994;hyperelli;uniform;5;0.9;dull;0.1;24.6
1995;hyperelli;uniform;5;0.9;dull;0.01;39.05
1996;hyperelli;uniform;5;0.9;dull;0.001;50.0
1997;hyperelli;uniform;5;0.9;dull;0.0001;61.05
1998;hyperelli;uniform;5;0.9;gauss;0.5;18.5
1999;hyperelli;uniform;5;0.9;gauss;0.25;20.5
2000;hyperelli;uniform;5;0.9;gauss;0.1;24.6
2001;hyperelli;uniform;5;0.9;gauss;0.01;39.05
2002;hyperelli;uniform;5;0.9;gauss;0.001;50.0
2003;hyperelli;uniform;5;0.9;gauss;0.0001;61.05
2004;hyperelli;uniform;5;0.9;uniform;0.5;18.5
2005;hyperelli;uniform;5;0.9;uniform;0.25;20.5
2006;hyperelli;uniform;5;0.9;uniform;0.1;24.6
2007;hyperelli;uniform;5;0.9;uniform;0.01;39.05
2008;hyperelli;uniform;5;0.9;uniform;0.001;50.0
2009;hyperelli;uniform;5;0.9;uniform;0.0001;61.05
2010;hyperelli;uniform;5;0.9;exp;0.5;18.5
2011;hyperelli;uniform;5;0.9;exp;0.25;20.5
2012;hyperelli;uniform;5;0.9;exp;0.1;24.6
2013;hyperelli;uniform;5;0.9;exp;0.01;39.05
2014;hyperelli;uniform;5;0.9;exp;0.001;50.0
2015;hyperelli;uniform;5;0.9;exp;0.0001;61.05
2016;hyperelli;uniform;10;0.05;dull;0.5;51.65
2017;hyperelli;uniform;10;0.05;dull;0.25;70.0
2018;hyperelli;uniform;10;0.05;dull;0.1;74.0
2019;hyperelli;uniform;10;0.05;dull;0.01;101.9
2020;hyperelli;uniform;10;0.05;dull;0.001;127.45
2021;hyperelli;uniform;10;0.05;dull;0.0001;148.4
2022;hyperelli;uniform;10;0.05;gauss;0.5;51.65
2023;hyperelli;uniform;10;0.05;gauss;0.25;70.0
2024;hyperelli;uniform;10;0.05;gauss;0.1;74.0
2025;hyperelli;uniform;10;0.05;gauss;0.01;101.9
2026;hyperelli;uniform;10;0.05;gauss;0.001;127.45
2027;hyperelli;uniform;10;0.05;gauss;0.0001;148.4
2028;hyperelli;uniform;10;0.05;uniform;0.5;51.65
2029;hyperelli;uniform;10;0.05;uniform;0.25;70.0
2030;hyperelli;uniform;10;0.05;uniform;0.1;74.0
2031;hyperelli;uniform;10;0.05;uniform;0.01;101.9
2032;hyperelli;uniform;10;0.05;uniform;0.001;127.45
2033;hyperelli;uniform;10;0.05;uniform;0.0001;148.4
2034;hyperelli;uniform;10;0.05;exp;0.5;51.65
2035;hyperelli;uniform;10;0.05;exp;0.25;70.0
2036;hyperelli;uniform;10;0.05;exp;0.1;74.0
2037;hyperelli;uniform;10;0.05;exp;0.01;101.9
2038;hyperelli;uniform;10;0.05;exp;0.001;127.45
2039;hyperelli;uniform;10;0.05;exp;0.0001;148.4
2040;hyperelli;uniform;10;0.1;dull;0.5;51.15
2041;hyperelli;uniform;10;0.1;dull;0.25;59.35
2042;hyperelli;uniform;10;0.1;dull;0.1;77.0
2043;hyperelli;uniform;10;0.1;dull;0.01;103.55
2044;hyperelli;uniform;10;0.1;dull;0.001;126.5
2045;hyperelli;uniform;10;0.1;dull;0.0001;143.0
2046;hyperelli;uniform;10;0.1;gauss;0.5;51.15
2047;hyperelli;uniform;10;0.1;gauss;0.25;59.35
2048;hyperelli;uniform;10;0.1;gauss;0.1;77.0
2049;hyperelli;uniform;10;0.1;gauss;0.01;103.55
2050;hyperelli;uniform;10;0.1;gauss;0.001;126.5
2051;hyperelli;uniform;10;0.1;gauss;0.0001;143.0
2052;hyperelli;uniform;10;0.1;uniform;0.5;51.15
2053;hyperelli;uniform;10;0.1;uniform;0.25;59.35
2054;hyperelli;uniform;10;0.1;uniform;0.1;77.0
2055;hyperelli;uniform;10;0.1;uniform;0.01;103.55
2056;hyperelli;uniform;10;0.1;uniform;0.001;126.5
2057;hyperelli;uniform;10;0.1;uniform;0.0001;143.0
2058;hyperelli;uniform;10;0.1;exp;0.5;51.15
2059;hyperelli;uniform;10;0.1;exp;0.25;59.35
2060;hyperelli;uniform;10;0.1;exp;0.1;77.0
2061;hyperelli;uniform;10;0.1;exp;0.01;103.55
2062;hyperelli;uniform;10;0.1;exp;0.001;126.5
2063;hyperelli;uniform;10;0.1;exp;0.0001;143.0
2064;hyperelli;uniform;10;0.3;dull;0.5;47.9
2065;hyperelli;uniform;10;0.3;dull;0.25;58.0
2066;hyperelli;uniform;10;0.3;dull;0.1;70.4
2067;hyperelli;uniform;10;0.3;dull;0.01;96.95
2068;hyperelli;uniform;10;0.3;dull;0.001;118.4
2069;hyperelli;uniform;10;0.3;dull;0.0001;131.1
2070;hyperelli;uniform;10;0.3;gauss;0.5;47.9
2071;hyperelli;uniform;10;0.3;gauss;0.25;58.0
2072;hyperelli;uniform;10;0.3;gauss;0.1;70.4
2073;hyperelli;uniform;10;0.3;gauss;0.01;96.95
2074;hyperelli;uniform;10;0.3;gauss;0.001;118.4
2075;hyperelli;uniform;10;0.3;gauss;0.0001;131.1
2076;hyperelli;uniform;10;0.3;uniform;0.5;47.9
2077;hyperelli;uniform;10;0.3;uniform;0.25;58.0
2078;hyperelli;uniform;10;0.3;uniform;0.1;70.4
2079;hyperelli;uniform;10;0.3;uniform;0.01;96.95
2080;hyperelli;uniform;10;0.3;uniform;0.001;118.4
2081;hyperelli;uniform;10;0.3;uniform;0.0001;131.1
2082;hyperelli;uniform;10;0.3;exp;0.5;47.9
2083;hyperelli;uniform;10;0.3;exp;0.25;58.0
2084;hyperelli;uniform;10;0.3;exp;0.1;70.4
2085;hyperelli;uniform;10;0.3;exp;0.01;96.95
2086;hyperelli;uniform;10;0.3;exp;0.001;118.4
2087;hyperelli;uniform;10;0.3;exp;0.0001;131.1
2088;hyperelli;uniform;10;0.9;dull;0.5;54.7
2089;hyperelli;uniform;10;0.9;dull;0.25;73.0
2090;hyperelli;uniform;10;0.9;dull;0.1;77.9
2091;hyperelli;uniform;10;0.9;dull;0.01;101.1
2092;hyperelli;uniform;10;0.9;dull;0.001;122.8
2093;hyperelli;uniform;10;0.9;dull;0.0001;142.25
2094;hyperelli;uniform;10;0.9;gauss;0.5;54.7
2095;hyperelli;uniform;10;0.9;gauss;0.25;73.0
2096;hyperelli;uniform;10;0.9;gauss;0.1;77.9
2097;hyperelli;uniform;10;0.9;gauss;0.01;101.1
2098;hyperelli;uniform;10;0.9;gauss;0.001;122.8
2099;hyperelli;uniform;10;0.9;gauss;0.0001;142.25
2100;hyperelli;uniform;10;0.9;uniform;0.5;54.7
2101;hyperelli;uniform;10;0.9;uniform;0.25;73.0
2102;hyperelli;uniform;10;0.9;uniform;0.1;77.9
2103;hyperelli;uniform;10;0.9;uniform;0.01;101.1
2104;hyperelli;uniform;10;0.9;uniform;0.001;122.8
2105;hyperelli;uniform;10;0.9;uniform;0.0001;142.25
2106;hyperelli;uniform;10;0.9;exp;0.5;54.7
2107;hyperelli;uniform;10;0.9;exp;0.25;73.0
2108;hyperelli;uniform;10;0.9;exp;0.1;77.9
2109;hyperelli;uniform;10;0.9;exp;0.01;101.1
2110;hyperelli;uniform;10;0.9;exp;0.001;122.8
2111;hyperelli;uniform;10;0.9;exp;0.0001;142.25
2112;hyperelli;exp;5;0.05;dull;0.5;33.35
2113;hyperelli;exp;5;0.05;dull;0.25;33.85
2114;hyperelli;exp;5;0.05;dull;0.1;42.75
2115;hyperelli;exp;5;0.05;dull;0.01;48.9
2116;hyperelli;exp;5;0.05;dull;0.001;63.3
2117;hyperelli;exp;5;0.05;dull;0.0001;75.35
2118;hyperelli;exp;5;0.05;gauss;0.5;33.35
2119;hyperelli;exp;5;0.05;gauss;0.25;33.85
2120;hyperelli;exp;5;0.05;gauss;0.1;42.75
2121;hyperelli;exp;5;0.05;gauss;0.01;48.9
2122;hyperelli;exp;5;0.05;gauss;0.001;63.3
2123;hyperelli;exp;5;0.05;gauss;0.0001;75.35
2124;hyperelli;exp;5;0.05;uniform;0.5;33.35
2125;hyperelli;exp;5;0.05;uniform;0.25;33.85
2126;hyperelli;exp;5;0.05;uniform;0.1;42.75
2127;hyperelli;exp;5;0.05;uniform;0.01;48.9
2128;hyperelli;exp;5;0.05;uniform;0.001;63.3
2129;hyperelli;exp;5;0.05;uniform;0.0001;75.35
2130;hyperelli;exp;5;0.05;exp;0.5;33.35
